agent_label,req_rate_hz,iri_median_ms,iri_std_ms,page_dwell_mean_s,page_dwell_std_s,iri_page_to_subres_ms,subresource_burst_ms,req_rate_hz_median,req_rate_hz_cv
2,0.1080823845005969,12918.115,5301.6678566328765,12.336268666666667,2.8044943053131464,29.766,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.0907934685221598,14204.147,6248.363968018448,14.685344166666669,3.1929628742705054,32.141000000000005,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.1069535404634418,12804.63,5372.810842594429,14.024781166666669,2.298456077899546,19445.15475,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.0904461055173209,14217.123,6232.620768097448,14.741744,3.1059243031471975,32.715,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.0933582480045753,13457.025,7300.643793030536,14.281901833333334,3.045511011067102,366.622,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.1020794281306277,14134.267,5611.521792248775,13.06172416666667,2.970720792812102,32.536,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.0948292221131646,14338.766,5978.48870534613,14.0603635,3.0486331717781163,33.717,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.1052100016181298,12510.0745,6772.967937359008,14.257199666666668,3.8935586934564466,6296.894,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.0981993757392034,13215.711,5681.349559960146,13.577818833333334,2.716662255953097,31.418000000000003,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.0748142747319509,17996.056,7792.896686851061,17.821910833333334,4.528256833805408,198.342,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.1051812493807454,12593.346,5690.774214247666,12.676530666666666,3.402258038847534,31.525,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.0982752738575634,12448.548,6645.884690234,13.567332666666667,2.597447616820148,42.07,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.1051633219253038,13667.424,5306.712539958313,12.678691666666666,2.578968448613489,53.365,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.0993637688200567,13114.868,5304.754197488096,13.418707333333332,2.2378434878284645,341.13100000000003,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.1030969439923675,12356.322,6192.658325186245,14.549412833333337,2.866164398726452,10244.910333333331,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.0979614647761491,12974.147,5472.421577307092,13.610794166666668,2.121299975384568,40.739,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.1141837436352982,9441.222,5158.511604787739,14.596356833333331,2.847231149474058,16940.555750000003,7572.931,0.0982373247983834,0.0855151565918412
2,0.0946155407492221,13774.688,5761.864989351492,14.092117666666669,2.5100914064115405,45.028,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.1218951893478426,13387.382,6643.667383704068,11.719670285714283,4.980397124450008,27714.13871428572,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.1061036101753362,13356.777,5247.403813795428,12.566333333333334,2.4915203094484033,29.947000000000003,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.0980059321030583,14514.213,5700.845835408891,13.604618666666669,2.773600203720476,54.297,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.1010889235666017,13188.496,5469.920838483998,13.1897075,2.5143196001409804,28.015,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.0978115234054294,14244.733,7172.440090477315,13.631659,2.709480590716826,28.595,620.7629999999999,0.0982373247983834,0.0855151565918412
2,0.0932096404121208,14339.061,5646.55836558134,14.304671999999998,1.8668171735403547,31.306,620.7629999999999,0.0982373247983834,0.0855151565918412
3,0.1006137618340788,12435.576,8566.780942091515,14.908497333333337,6.349102967672352,18035.5045,620.7629999999999,0.0909340442223229,0.2594338413197614
